name,time,host,summaries_0_epoch,summaries_0_humidityAvg,summaries_0_humidityHigh,summaries_0_humidityLow,summaries_0_lat,summaries_0_lon,summaries_0_metric_heatindexAvg,summaries_0_metric_heatindexHigh,summaries_0_metric_heatindexLow,summaries_0_metric_pressureMax,summaries_0_metric_pressureMin,summaries_0_metric_pressureTrend,summaries_0_metric_tempAvg,summaries_0_metric_tempHigh,summaries_0_metric_tempLow,summaries_0_qcStatus,summaries_1_epoch,summaries_1_humidityAvg,summaries_1_humidityHigh,summaries_1_humidityLow,summaries_1_lat,summaries_1_lon,summaries_1_metric_heatindexAvg,summaries_1_metric_heatindexHigh,summaries_1_metric_heatindexLow,summaries_1_metric_pressureMax,summaries_1_metric_pressureMin,summaries_1_metric_pressureTrend,summaries_1_metric_tempAvg,summaries_1_metric_tempHigh,summaries_1_metric_tempLow,summaries_1_qcStatus,summaries_2_epoch,summaries_2_humidityAvg,summaries_2_humidityHigh,summaries_2_humidityLow,summaries_2_lat,summaries_2_lon,summaries_2_metric_heatindexAvg,summaries_2_metric_heatindexHigh,summaries_2_metric_heatindexLow,summaries_2_metric_pressureMax,summaries_2_metric_pressureMin,summaries_2_metric_pressureTrend,summaries_2_metric_tempAvg,summaries_2_metric_tempHigh,summaries_2_metric_tempLow,summaries_2_qcStatus,summaries_3_epoch,summaries_3_humidityAvg,summaries_3_humidityHigh,summaries_3_humidityLow,summaries_3_lat,summaries_3_lon,summaries_3_metric_heatindexAvg,summaries_3_metric_heatindexHigh,summaries_3_metric_heatindexLow,summaries_3_metric_pressureMax,summaries_3_metric_pressureMin,summaries_3_metric_pressureTrend,summaries_3_metric_tempAvg,summaries_3_metric_tempHigh,summaries_3_metric_tempLow,summaries_3_qcStatus,summaries_4_epoch,summaries_4_humidityAvg,summaries_4_humidityHigh,summaries_4_humidityLow,summaries_4_lat,summaries_4_lon,summaries_4_metric_heatindexAvg,summaries_4_metric_heatindexHigh,summaries_4_metric_heatindexLow,summaries_4_metric_pressureMax,summaries_4_metric_pressureMin,summaries_4_metric_pressureTrend,summaries_4_metric_tempAvg,summaries_4_metric_tempHigh,summaries_4_metric_tempLow,summaries_4_qcStatus,summaries_5_epoch,summaries_5_humidityAvg,summaries_5_humidityHigh,summaries_5_humidityLow,summaries_5_lat,summaries_5_lon,summaries_5_metric_heatindexAvg,summaries_5_metric_heatindexHigh,summaries_5_metric_heatindexLow,summaries_5_metric_pressureMax,summaries_5_metric_pressureMin,summaries_5_metric_pressureTrend,summaries_5_metric_tempAvg,summaries_5_metric_tempHigh,summaries_5_metric_tempLow,summaries_5_qcStatus,summaries_6_epoch,summaries_6_humidityAvg,summaries_6_humidityHigh,summaries_6_humidityLow,summaries_6_lat,summaries_6_lon,summaries_6_metric_heatindexAvg,summaries_6_metric_heatindexHigh,summaries_6_metric_heatindexLow,summaries_6_metric_pressureMax,summaries_6_metric_pressureMin,summaries_6_metric_pressureTrend,summaries_6_metric_tempAvg,summaries_6_metric_tempHigh,summaries_6_metric_tempLow,summaries_6_qcStatus,url
wunder_seven_day,2022-03-16T03:00:00Z,ip-172-31-46-198,1646949148,89,100,55,40.271915,21.779202,0,8,-5,945.54,940.04,0.23,0,8,-5,-1,1647035548,83,100,33,40.271915,21.779202,-1,14,-10,947.74,945.44,0.09,-1,14,-10,-1,1647121948,79,100,38,40.271915,21.779202,-1,12,-6,950.23,947.44,0.11,-1,12,-6,-1,1647208348,80,100,39,40.271915,21.779202,0,15,-10,950.73,947.54,0.02,0,15,-10,-1,1647294749,80,100,32,40.271915,21.779202,3,19,-6,957.43,950.83,0.27,3,19,-6,-1,1647381149,79,100,30,40.271915,21.779202,5,20,-6,957.93,952.63,-0.2,5,21,-6,-1,1647399153,99,100,100,40.271915,21.779202,0,1,-2,952.43,949.44,-0.64,0,1,-2,-1,https://api.weather.com/v2/pws/dailysummary/7day?stationId=IKOZANI4&format=json&units=m&apiKey=dc55ef93d18648d295ef93d186c8d2f5
wunder_seven_day,2022-03-16T04:00:00Z,ip-172-31-46-198,1646949148,89,100,55,40.271915,21.779202,0,8,-5,945.54,940.04,0.23,0,8,-5,-1,1647035548,83,100,33,40.271915,21.779202,-1,14,-10,947.74,945.44,0.09,-1,14,-10,-1,1647121948,79,100,38,40.271915,21.779202,-1,12,-6,950.23,947.44,0.11,-1,12,-6,-1,1647208348,80,100,39,40.271915,21.779202,0,15,-10,950.73,947.54,0.02,0,15,-10,-1,1647294749,80,100,32,40.271915,21.779202,3,19,-6,957.43,950.83,0.27,3,19,-6,-1,1647381149,79,100,30,40.271915,21.779202,5,20,-6,957.93,952.63,-0.2,5,21,-6,-1,1647402749,99,100,100,40.271915,21.779202,-1,1,-2,952.43,949.04,-0.6,-1,1,-2,-1,https://api.weather.com/v2/pws/dailysummary/7day?stationId=IKOZANI4&format=json&units=m&apiKey=dc55ef93d18648d295ef93d186c8d2f5
wunder_seven_day,2022-03-16T05:00:00Z,ip-172-31-46-198,1646949148,89,100,55,40.271915,21.779202,0,8,-5,945.54,940.04,0.23,0,8,-5,-1,1647035548,83,100,33,40.271915,21.779202,-1,14,-10,947.74,945.44,0.09,-1,14,-10,-1,1647121948,79,100,38,40.271915,21.779202,-1,12,-6,950.23,947.44,0.11,-1,12,-6,-1,1647208348,80,100,39,40.271915,21.779202,0,15,-10,950.73,947.54,0.02,0,15,-10,-1,1647294749,80,100,32,40.271915,21.779202,3,19,-6,957.43,950.83,0.27,3,19,-6,-1,1647381149,79,100,30,40.271915,21.779202,5,20,-6,957.93,952.63,-0.2,5,21,-6,-1,1647406354,99,100,100,40.271915,21.779202,-1,1,-2,952.43,948.84,-0.54,-1,1,-2,-1,https://api.weather.com/v2/pws/dailysummary/7day?stationId=IKOZANI4&format=json&units=m&apiKey=dc55ef93d18648d295ef93d186c8d2f5
wunder_seven_day,2022-03-16T06:00:00Z,ip-172-31-46-198,1646949148,89,100,55,40.271915,21.779202,0,8,-5,945.54,940.04,0.23,0,8,-5,-1,1647035548,83,100,33,40.271915,21.779202,-1,14,-10,947.74,945.44,0.09,-1,14,-10,-1,1647121948,79,100,38,40.271915,21.779202,-1,12,-6,950.23,947.44,0.11,-1,12,-6,-1,1647208348,80,100,39,40.271915,21.779202,0,15,-10,950.73,947.54,0.02,0,15,-10,-1,1647294749,80,100,32,40.271915,21.779202,3,19,-6,957.43,950.83,0.27,3,19,-6,-1,1647381149,79,100,30,40.271915,21.779202,5,20,-6,957.93,952.63,-0.2,5,21,-6,-1,1647409949,99,100,100,40.271915,21.779202,-1,1,-2,952.43,948.84,-0.47,-1,1,-2,-1,https://api.weather.com/v2/pws/dailysummary/7day?stationId=IKOZANI4&format=json&units=m&apiKey=dc55ef93d18648d295ef93d186c8d2f5
wunder_seven_day,2022-03-16T07:00:01Z,ip-172-31-46-198,1646949148,89,100,55,40.271915,21.779202,0,8,-5,945.54,940.04,0.23,0,8,-5,-1,1647035548,83,100,33,40.271915,21.779202,-1,14,-10,947.74,945.44,0.09,-1,14,-10,-1,1647121948,79,100,38,40.271915,21.779202,-1,12,-6,950.23,947.44,0.11,-1,12,-6,-1,1647208348,80,100,39,40.271915,21.779202,0,15,-10,950.73,947.54,0.02,0,15,-10,-1,1647294749,80,100,32,40.271915,21.779202,3,19,-6,957.43,950.83,0.27,3,19,-6,-1,1647381149,79,100,30,40.271915,21.779202,5,20,-6,957.93,952.63,-0.2,5,21,-6,-1,1647413549,99,100,95,40.271915,21.779202,0,6,-2,952.43,948.84,-0.42,0,6,-2,-1,https://api.weather.com/v2/pws/dailysummary/7day?stationId=IKOZANI4&format=json&units=m&apiKey=dc55ef93d18648d295ef93d186c8d2f5
wunder_seven_day,2022-03-16T08:00:00Z,ip-172-31-46-198,1646949148,89,100,55,40.271915,21.779202,0,8,-5,945.54,940.04,0.23,0,8,-5,-1,1647035548,83,100,33,40.271915,21.779202,-1,14,-10,947.74,945.44,0.09,-1,14,-10,-1,1647121948,79,100,38,40.271915,21.779202,-1,12,-6,950.23,947.44,0.11,-1,12,-6,-1,1647208348,80,100,39,40.271915,21.779202,0,15,-10,950.73,947.54,0.02,0,15,-10,-1,1647294749,80,100,32,40.271915,21.779202,3,19,-6,957.43,950.83,0.27,3,19,-6,-1,1647381149,79,100,30,40.271915,21.779202,5,20,-6,957.93,952.63,-0.2,5,21,-6,-1,1647417149,97,100,76,40.271915,21.779202,1,8,-2,952.43,948.54,-0.4,1,8,-2,-1,https://api.weather.com/v2/pws/dailysummary/7day?stationId=IKOZANI4&format=json&units=m&apiKey=dc55ef93d18648d295ef93d186c8d2f5
wunder_seven_day,2022-03-16T09:00:00Z,ip-172-31-46-198,1646949148,89,100,55,40.271915,21.779202,0,8,-5,945.54,940.04,0.23,0,8,-5,-1,1647035548,83,100,33,40.271915,21.779202,-1,14,-10,947.74,945.44,0.09,-1,14,-10,-1,1647121948,79,100,38,40.271915,21.779202,-1,12,-6,950.23,947.44,0.11,-1,12,-6,-1,1647208348,80,100,39,40.271915,21.779202,0,15,-10,950.73,947.54,0.02,0,15,-10,-1,1647294749,80,100,32,40.271915,21.779202,3,19,-6,957.43,950.83,0.27,3,19,-6,-1,1647381149,79,100,30,40.271915,21.779202,5,20,-6,957.93,952.63,-0.2,5,21,-6,-1,1647420760,94,100,66,40.271915,21.779202,1,10,-2,952.43,948.14,-0.4,1,10,-2,-1,https://api.weather.com/v2/pws/dailysummary/7day?stationId=IKOZANI4&format=json&units=m&apiKey=dc55ef93d18648d295ef93d186c8d2f5
wunder_seven_day,2022-03-16T10:00:01Z,ip-172-31-46-198,1646949148,89,100,55,40.271915,21.779202,0,8,-5,945.54,940.04,0.23,0,8,-5,-1,1647035548,83,100,33,40.271915,21.779202,-1,14,-10,947.74,945.44,0.09,-1,14,-10,-1,1647121948,79,100,38,40.271915,21.779202,-1,12,-6,950.23,947.44,0.11,-1,12,-6,-1,1647208348,80,100,39,40.271915,21.779202,0,15,-10,950.73,947.54,0.02,0,15,-10,-1,1647294749,80,100,32,40.271915,21.779202,3,19,-6,957.43,950.83,0.27,3,19,-6,-1,1647381149,79,100,30,40.271915,21.779202,5,20,-6,957.93,952.63,-0.2,5,21,-6,-1,1647424349,92,100,59,40.271915,21.779202,2,13,-2,952.43,947.64,-0.41,2,13,-2,-1,https://api.weather.com/v2/pws/dailysummary/7day?stationId=IKOZANI4&format=json&units=m&apiKey=dc55ef93d18648d295ef93d186c8d2f5
wunder_seven_day,2022-03-16T11:00:00Z,ip-172-31-46-198,1646949148,89,100,55,40.271915,21.779202,0,8,-5,945.54,940.04,0.23,0,8,-5,-1,1647035548,83,100,33,40.271915,21.779202,-1,14,-10,947.74,945.44,0.09,-1,14,-10,-1,1647121948,79,100,38,40.271915,21.779202,-1,12,-6,950.23,947.44,0.11,-1,12,-6,-1,1647208348,80,100,39,40.271915,21.779202,0,15,-10,950.73,947.54,0.02,0,15,-10,-1,1647294749,80,100,32,40.271915,21.779202,3,19,-6,957.43,950.83,0.27,3,19,-6,-1,1647381149,79,100,30,40.271915,21.779202,5,20,-6,957.93,952.63,-0.2,5,21,-6,-1,1647427950,89,100,52,40.271915,21.779202,3,15,-2,952.43,946.44,-0.47,3,15,-2,-1,https://api.weather.com/v2/pws/dailysummary/7day?stationId=IKOZANI4&format=json&units=m&apiKey=dc55ef93d18648d295ef93d186c8d2f5
wunder_seven_day,2022-03-16T12:00:00Z,ip-172-31-46-198,1646949148,89,100,55,40.271915,21.779202,0,8,-5,945.54,940.04,0.23,0,8,-5,-1,1647035548,83,100,33,40.271915,21.779202,-1,14,-10,947.74,945.44,0.09,-1,14,-10,-1,1647121948,79,100,38,40.271915,21.779202,-1,12,-6,950.23,947.44,0.11,-1,12,-6,-1,1647208348,80,100,39,40.271915,21.779202,0,15,-10,950.73,947.54,0.02,0,15,-10,-1,1647294749,80,100,32,40.271915,21.779202,3,19,-6,957.43,950.83,0.27,3,19,-6,-1,1647381149,79,100,30,40.271915,21.779202,5,20,-6,957.93,952.63,-0.2,5,21,-6,-1,1647431550,86,100,46,40.271915,21.779202,4,16,-2,952.43,945.64,-0.5,4,16,-2,-1,https://api.weather.com/v2/pws/dailysummary/7day?stationId=IKOZANI4&format=json&units=m&apiKey=dc55ef93d18648d295ef93d186c8d2f5
wunder_seven_day,2022-03-16T13:00:00Z,ip-172-31-46-198,1646949148,89,100,55,40.271915,21.779202,0,8,-5,945.54,940.04,0.23,0,8,-5,-1,1647035548,83,100,33,40.271915,21.779202,-1,14,-10,947.74,945.44,0.09,-1,14,-10,-1,1647121948,79,100,38,40.271915,21.779202,-1,12,-6,950.23,947.44,0.11,-1,12,-6,-1,1647208348,80,100,39,40.271915,21.779202,0,15,-10,950.73,947.54,0.02,0,15,-10,-1,1647294749,80,100,32,40.271915,21.779202,3,19,-6,957.43,950.83,0.27,3,19,-6,-1,1647381149,79,100,30,40.271915,21.779202,5,20,-6,957.93,952.63,-0.2,5,21,-6,-1,1647435149,84,100,42,40.271915,21.779202,5,18,-2,952.43,944.74,-0.52,5,18,-2,-1,https://api.weather.com/v2/pws/dailysummary/7day?stationId=IKOZANI4&format=json&units=m&apiKey=dc55ef93d18648d295ef93d186c8d2f5
wunder_seven_day,2022-03-16T14:00:00Z,ip-172-31-46-198,1646949148,89,100,55,40.271915,21.779202,0,8,-5,945.54,940.04,0.23,0,8,-5,-1,1647035548,83,100,33,40.271915,21.779202,-1,14,-10,947.74,945.44,0.09,-1,14,-10,-1,1647121948,79,100,38,40.271915,21.779202,-1,12,-6,950.23,947.44,0.11,-1,12,-6,-1,1647208348,80,100,39,40.271915,21.779202,0,15,-10,950.73,947.54,0.02,0,15,-10,-1,1647294749,80,100,32,40.271915,21.779202,3,19,-6,957.43,950.83,0.27,3,19,-6,-1,1647381149,79,100,30,40.271915,21.779202,5,20,-6,957.93,952.63,-0.2,5,21,-6,-1,1647438749,81,100,42,40.271915,21.779202,6,18,-2,952.43,944.04,-0.54,6,18,-2,-1,https://api.weather.com/v2/pws/dailysummary/7day?stationId=IKOZANI4&format=json&units=m&apiKey=dc55ef93d18648d295ef93d186c8d2f5
wunder_seven_day,2022-03-16T15:00:00Z,ip-172-31-46-198,1646949148,89,100,55,40.271915,21.779202,0,8,-5,945.54,940.04,0.23,0,8,-5,-1,1647035548,83,100,33,40.271915,21.779202,-1,14,-10,947.74,945.44,0.09,-1,14,-10,-1,1647121948,79,100,38,40.271915,21.779202,-1,12,-6,950.23,947.44,0.11,-1,12,-6,-1,1647208348,80,100,39,40.271915,21.779202,0,15,-10,950.73,947.54,0.02,0,15,-10,-1,1647294749,80,100,32,40.271915,21.779202,3,19,-6,957.43,950.83,0.27,3,19,-6,-1,1647381149,79,100,30,40.271915,21.779202,5,20,-6,957.93,952.63,-0.2,5,21,-6,-1,1647442349,79,100,42,40.271915,21.779202,6,18,-2,952.43,943.64,-0.53,6,18,-2,-1,https://api.weather.com/v2/pws/dailysummary/7day?stationId=IKOZANI4&format=json&units=m&apiKey=dc55ef93d18648d295ef93d186c8d2f5
wunder_seven_day,2022-03-16T16:00:00Z,ip-172-31-46-198,1646949148,89,100,55,40.271915,21.779202,0,8,-5,945.54,940.04,0.23,0,8,-5,-1,1647035548,83,100,33,40.271915,21.779202,-1,14,-10,947.74,945.44,0.09,-1,14,-10,-1,1647121948,79,100,38,40.271915,21.779202,-1,12,-6,950.23,947.44,0.11,-1,12,-6,-1,1647208348,80,100,39,40.271915,21.779202,0,15,-10,950.73,947.54,0.02,0,15,-10,-1,1647294749,80,100,32,40.271915,21.779202,3,19,-6,957.43,950.83,0.27,3,19,-6,-1,1647381149,79,100,30,40.271915,21.779202,5,20,-6,957.93,952.63,-0.2,5,21,-6,-1,1647445949,78,100,42,40.271915,21.779202,6,18,-2,952.43,943.54,-0.49,6,18,-2,-1,https://api.weather.com/v2/pws/dailysummary/7day?stationId=IKOZANI4&format=json&units=m&apiKey=dc55ef93d18648d295ef93d186c8d2f5
wunder_seven_day,2022-03-16T17:00:00Z,ip-172-31-46-198,1646949148,89,100,55,40.271915,21.779202,0,8,-5,945.54,940.04,0.23,0,8,-5,-1,1647035548,83,100,33,40.271915,21.779202,-1,14,-10,947.74,945.44,0.09,-1,14,-10,-1,1647121948,79,100,38,40.271915,21.779202,-1,12,-6,950.23,947.44,0.11,-1,12,-6,-1,1647208348,80,100,39,40.271915,21.779202,0,15,-10,950.73,947.54,0.02,0,15,-10,-1,1647294749,80,100,32,40.271915,21.779202,3,19,-6,957.43,950.83,0.27,3,19,-6,-1,1647381149,79,100,30,40.271915,21.779202,5,20,-6,957.93,952.63,-0.2,5,21,-6,-1,1647449549,77,100,42,40.271915,21.779202,7,18,-2,952.43,943.54,-0.46,7,18,-2,-1,https://api.weather.com/v2/pws/dailysummary/7day?stationId=IKOZANI4&format=json&units=m&apiKey=dc55ef93d18648d295ef93d186c8d2f5
wunder_seven_day,2022-03-16T18:00:00Z,ip-172-31-46-198,1646949148,89,100,55,40.271915,21.779202,0,8,-5,945.54,940.04,0.23,0,8,-5,-1,1647035548,83,100,33,40.271915,21.779202,-1,14,-10,947.74,945.44,0.09,-1,14,-10,-1,1647121948,79,100,38,40.271915,21.779202,-1,12,-6,950.23,947.44,0.11,-1,12,-6,-1,1647208348,80,100,39,40.271915,21.779202,0,15,-10,950.73,947.54,0.02,0,15,-10,-1,1647294749,80,100,32,40.271915,21.779202,3,19,-6,957.43,950.83,0.27,3,19,-6,-1,1647381149,79,100,30,40.271915,21.779202,5,20,-6,957.93,952.63,-0.2,5,21,-6,-1,1647453149,77,100,42,40.271915,21.779202,7,18,-2,952.43,943.54,-0.43,7,18,-2,-1,https://api.weather.com/v2/pws/dailysummary/7day?stationId=IKOZANI4&format=json&units=m&apiKey=dc55ef93d18648d295ef93d186c8d2f5
wunder_seven_day,2022-03-16T19:00:00Z,ip-172-31-46-198,1646949148,89,100,55,40.271915,21.779202,0,8,-5,945.54,940.04,0.23,0,8,-5,-1,1647035548,83,100,33,40.271915,21.779202,-1,14,-10,947.74,945.44,0.09,-1,14,-10,-1,1647121948,79,100,38,40.271915,21.779202,-1,12,-6,950.23,947.44,0.11,-1,12,-6,-1,1647208348,80,100,39,40.271915,21.779202,0,15,-10,950.73,947.54,0.02,0,15,-10,-1,1647294749,80,100,32,40.271915,21.779202,3,19,-6,957.43,950.83,0.27,3,19,-6,-1,1647381149,79,100,30,40.271915,21.779202,5,20,-6,957.93,952.63,-0.2,5,21,-6,-1,1647456750,77,100,42,40.271915,21.779202,7,18,-2,952.43,943.54,-0.4,7,18,-2,-1,https://api.weather.com/v2/pws/dailysummary/7day?stationId=IKOZANI4&format=json&units=m&apiKey=dc55ef93d18648d295ef93d186c8d2f5
wunder_seven_day,2022-03-16T20:00:00Z,ip-172-31-46-198,1646949148,89,100,55,40.271915,21.779202,0,8,-5,945.54,940.04,0.23,0,8,-5,-1,1647035548,83,100,33,40.271915,21.779202,-1,14,-10,947.74,945.44,0.09,-1,14,-10,-1,1647121948,79,100,38,40.271915,21.779202,-1,12,-6,950.23,947.44,0.11,-1,12,-6,-1,1647208348,80,100,39,40.271915,21.779202,0,15,-10,950.73,947.54,0.02,0,15,-10,-1,1647294749,80,100,32,40.271915,21.779202,3,19,-6,957.43,950.83,0.27,3,19,-6,-1,1647381149,79,100,30,40.271915,21.779202,5,20,-6,957.93,952.63,-0.2,5,21,-6,-1,1647460349,77,100,42,40.271915,21.779202,7,18,-2,952.43,943.54,-0.37,7,18,-2,-1,https://api.weather.com/v2/pws/dailysummary/7day?stationId=IKOZANI4&format=json&units=m&apiKey=dc55ef93d18648d295ef93d186c8d2f5
wunder_seven_day,2022-03-16T21:00:00Z,ip-172-31-46-198,1646949148,89,100,55,40.271915,21.779202,0,8,-5,945.54,940.04,0.23,0,8,-5,-1,1647035548,83,100,33,40.271915,21.779202,-1,14,-10,947.74,945.44,0.09,-1,14,-10,-1,1647121948,79,100,38,40.271915,21.779202,-1,12,-6,950.23,947.44,0.11,-1,12,-6,-1,1647208348,80,100,39,40.271915,21.779202,0,15,-10,950.73,947.54,0.02,0,15,-10,-1,1647294749,80,100,32,40.271915,21.779202,3,19,-6,957.43,950.83,0.27,3,19,-6,-1,1647381149,79,100,30,40.271915,21.779202,5,20,-6,957.93,952.63,-0.2,5,21,-6,-1,1647463949,76,100,42,40.271915,21.779202,7,18,-2,952.43,943.54,-0.34,7,18,-2,-1,https://api.weather.com/v2/pws/dailysummary/7day?stationId=IKOZANI4&format=json&units=m&apiKey=dc55ef93d18648d295ef93d186c8d2f5
wunder_seven_day,2022-03-16T22:00:00Z,ip-172-31-46-198,1647035548,83,100,33,40.271915,21.779202,-1,14,-10,947.74,945.44,0.09,-1,14,-10,-1,1647121948,79,100,38,40.271915,21.779202,-1,12,-6,950.23,947.44,0.11,-1,12,-6,-1,1647208348,80,100,39,40.271915,21.779202,0,15,-10,950.73,947.54,0.02,0,15,-10,-1,1647294749,80,100,32,40.271915,21.779202,3,19,-6,957.43,950.83,0.27,3,19,-6,-1,1647381149,79,100,30,40.271915,21.779202,5,20,-6,957.93,952.63,-0.2,5,21,-6,-1,1647467552,76,100,42,40.271915,21.779202,7,18,-2,952.43,943.54,-0.31,7,18,-2,-1,,,,,,,,,,,,,,,,,https://api.weather.com/v2/pws/dailysummary/7day?stationId=IKOZANI4&format=json&units=m&apiKey=dc55ef93d18648d295ef93d186c8d2f5
wunder_seven_day,2022-03-16T23:00:00Z,ip-172-31-46-198,1647035548,83,100,33,40.271915,21.779202,-1,14,-10,947.74,945.44,0.09,-1,14,-10,-1,1647121948,79,100,38,40.271915,21.779202,-1,12,-6,950.23,947.44,0.11,-1,12,-6,-1,1647208348,80,100,39,40.271915,21.779202,0,15,-10,950.73,947.54,0.02,0,15,-10,-1,1647294749,80,100,32,40.271915,21.779202,3,19,-6,957.43,950.83,0.27,3,19,-6,-1,1647381149,79,100,30,40.271915,21.779202,5,20,-6,957.93,952.63,-0.2,5,21,-6,-1,1647467552,76,100,42,40.271915,21.779202,7,18,-2,952.43,943.54,-0.31,7,18,-2,-1,1647471149,94,100,84,40.271915,21.779202,5,6,4,945.14,945.04,0,5,6,4,-1,https://api.weather.com/v2/pws/dailysummary/7day?stationId=IKOZANI4&format=json&units=m&apiKey=dc55ef93d18648d295ef93d186c8d2f5
wunder_seven_day,2022-03-17T00:00:01Z,ip-172-31-46-198,1647035548,83,100,33,40.271915,21.779202,-1,14,-10,947.74,945.44,0.09,-1,14,-10,-1,1647121948,79,100,38,40.271915,21.779202,-1,12,-6,950.23,947.44,0.11,-1,12,-6,-1,1647208348,80,100,39,40.271915,21.779202,0,15,-10,950.73,947.54,0.02,0,15,-10,-1,1647294749,80,100,32,40.271915,21.779202,3,19,-6,957.43,950.83,0.27,3,19,-6,-1,1647381149,79,100,30,40.271915,21.779202,5,20,-6,957.93,952.63,-0.2,5,21,-6,-1,1647467552,76,100,42,40.271915,21.779202,7,18,-2,952.43,943.54,-0.31,7,18,-2,-1,1647474750,93,100,83,40.271915,21.779202,5,6,4,945.44,945.04,0.18,5,6,4,-1,https://api.weather.com/v2/pws/dailysummary/7day?stationId=IKOZANI4&format=json&units=m&apiKey=dc55ef93d18648d295ef93d186c8d2f5
wunder_seven_day,2022-03-17T01:00:00Z,ip-172-31-46-198,1647035548,83,100,33,40.271915,21.779202,-1,14,-10,947.74,945.44,0.09,-1,14,-10,-1,1647121948,79,100,38,40.271915,21.779202,-1,12,-6,950.23,947.44,0.11,-1,12,-6,-1,1647208348,80,100,39,40.271915,21.779202,0,15,-10,950.73,947.54,0.02,0,15,-10,-1,1647294749,80,100,32,40.271915,21.779202,3,19,-6,957.43,950.83,0.27,3,19,-6,-1,1647381149,79,100,30,40.271915,21.779202,5,20,-6,957.93,952.63,-0.2,5,21,-6,-1,1647467552,76,100,42,40.271915,21.779202,7,18,-2,952.43,943.54,-0.31,7,18,-2,-1,1647478349,95,100,83,40.271915,21.779202,4,6,1,945.54,945.04,0.15,4,6,1,-1,https://api.weather.com/v2/pws/dailysummary/7day?stationId=IKOZANI4&format=json&units=m&apiKey=dc55ef93d18648d295ef93d186c8d2f5
wunder_seven_day,2022-03-17T02:00:00Z,ip-172-31-46-198,1647035548,83,100,33,40.271915,21.779202,-1,14,-10,947.74,945.44,0.09,-1,14,-10,-1,1647121948,79,100,38,40.271915,21.779202,-1,12,-6,950.23,947.44,0.11,-1,12,-6,-1,1647208348,80,100,39,40.271915,21.779202,0,15,-10,950.73,947.54,0.02,0,15,-10,-1,1647294749,80,100,32,40.271915,21.779202,3,19,-6,957.43,950.83,0.27,3,19,-6,-1,1647381149,79,100,30,40.271915,21.779202,5,20,-6,957.93,952.63,-0.2,5,21,-6,-1,1647467552,76,100,42,40.271915,21.779202,7,18,-2,952.43,943.54,-0.31,7,18,-2,-1,1647481950,96,100,83,40.271915,21.779202,3,6,1,945.64,945.04,0.14,3,6,1,-1,https://api.weather.com/v2/pws/dailysummary/7day?stationId=IKOZANI4&format=json&units=m&apiKey=dc55ef93d18648d295ef93d186c8d2f5
wunder_seven_day,2022-03-17T03:00:00Z,ip-172-31-46-198,1647035548,83,100,33,40.271915,21.779202,-1,14,-10,947.74,945.44,0.09,-1,14,-10,-1,1647121948,79,100,38,40.271915,21.779202,-1,12,-6,950.23,947.44,0.11,-1,12,-6,-1,1647208348,80,100,39,40.271915,21.779202,0,15,-10,950.73,947.54,0.02,0,15,-10,-1,1647294749,80,100,32,40.271915,21.779202,3,19,-6,957.43,950.83,0.27,3,19,-6,-1,1647381149,79,100,30,40.271915,21.779202,5,20,-6,957.93,952.63,-0.2,5,21,-6,-1,1647467552,76,100,42,40.271915,21.779202,7,18,-2,952.43,943.54,-0.31,7,18,-2,-1,1647485550,97,100,83,40.271915,21.779202,2,6,0,945.94,945.04,0.17,2,6,0,-1,https://api.weather.com/v2/pws/dailysummary/7day?stationId=IKOZANI4&format=json&units=m&apiKey=dc55ef93d18648d295ef93d186c8d2f5
wunder_seven_day,2022-03-17T04:00:00Z,ip-172-31-46-198,1647035548,83,100,33,40.271915,21.779202,-1,14,-10,947.74,945.44,0.09,-1,14,-10,-1,1647121948,79,100,38,40.271915,21.779202,-1,12,-6,950.23,947.44,0.11,-1,12,-6,-1,1647208348,80,100,39,40.271915,21.779202,0,15,-10,950.73,947.54,0.02,0,15,-10,-1,1647294749,80,100,32,40.271915,21.779202,3,19,-6,957.43,950.83,0.27,3,19,-6,-1,1647381149,79,100,30,40.271915,21.779202,5,20,-6,957.93,952.63,-0.2,5,21,-6,-1,1647467552,76,100,42,40.271915,21.779202,7,18,-2,952.43,943.54,-0.31,7,18,-2,-1,1647489150,97,100,83,40.271915,21.779202,2,6,0,946.04,945.04,0.16,2,6,0,-1,https://api.weather.com/v2/pws/dailysummary/7day?stationId=IKOZANI4&format=json&units=m&apiKey=dc55ef93d18648d295ef93d186c8d2f5
wunder_seven_day,2022-03-17T05:00:00Z,ip-172-31-46-198,1647035548,83,100,33,40.271915,21.779202,-1,14,-10,947.74,945.44,0.09,-1,14,-10,-1,1647121948,79,100,38,40.271915,21.779202,-1,12,-6,950.23,947.44,0.11,-1,12,-6,-1,1647208348,80,100,39,40.271915,21.779202,0,15,-10,950.73,947.54,0.02,0,15,-10,-1,1647294749,80,100,32,40.271915,21.779202,3,19,-6,957.43,950.83,0.27,3,19,-6,-1,1647381149,79,100,30,40.271915,21.779202,5,20,-6,957.93,952.63,-0.2,5,21,-6,-1,1647467552,76,100,42,40.271915,21.779202,7,18,-2,952.43,943.54,-0.31,7,18,-2,-1,1647492750,98,100,83,40.271915,21.779202,2,6,0,946.24,945.04,0.16,2,6,0,-1,https://api.weather.com/v2/pws/dailysummary/7day?stationId=IKOZANI4&format=json&units=m&apiKey=dc55ef93d18648d295ef93d186c8d2f5
