name,time,ApparentTemperature_Imperial_UnitType,ApparentTemperature_Imperial_Value,ApparentTemperature_Metric_UnitType,ApparentTemperature_Metric_Value,Ceiling_Imperial_UnitType,Ceiling_Imperial_Value,Ceiling_Metric_UnitType,Ceiling_Metric_Value,CloudCover,DewPoint_Imperial_UnitType,DewPoint_Imperial_Value,DewPoint_Metric_UnitType,DewPoint_Metric_Value,EpochTime,IndoorRelativeHumidity,Past24HourTemperatureDeparture_Imperial_UnitType,Past24HourTemperatureDeparture_Imperial_Value,Past24HourTemperatureDeparture_Metric_UnitType,Past24HourTemperatureDeparture_Metric_Value,Precip1hr_Imperial_UnitType,Precip1hr_Imperial_Value,Precip1hr_Metric_UnitType,Precip1hr_Metric_Value,PrecipitationSummary_Past12Hours_Imperial_UnitType,PrecipitationSummary_Past12Hours_Imperial_Value,PrecipitationSummary_Past12Hours_Metric_UnitType,PrecipitationSummary_Past12Hours_Metric_Value,PrecipitationSummary_Past18Hours_Imperial_UnitType,PrecipitationSummary_Past18Hours_Imperial_Value,PrecipitationSummary_Past18Hours_Metric_UnitType,PrecipitationSummary_Past18Hours_Metric_Value,PrecipitationSummary_Past24Hours_Imperial_UnitType,PrecipitationSummary_Past24Hours_Imperial_Value,PrecipitationSummary_Past24Hours_Metric_UnitType,PrecipitationSummary_Past24Hours_Metric_Value,PrecipitationSummary_Past3Hours_Imperial_UnitType,PrecipitationSummary_Past3Hours_Imperial_Value,PrecipitationSummary_Past3Hours_Metric_UnitType,PrecipitationSummary_Past3Hours_Metric_Value,PrecipitationSummary_Past6Hours_Imperial_UnitType,PrecipitationSummary_Past6Hours_Imperial_Value,PrecipitationSummary_Past6Hours_Metric_UnitType,PrecipitationSummary_Past6Hours_Metric_Value,PrecipitationSummary_Past9Hours_Imperial_UnitType,PrecipitationSummary_Past9Hours_Imperial_Value,PrecipitationSummary_Past9Hours_Metric_UnitType,PrecipitationSummary_Past9Hours_Metric_Value,PrecipitationSummary_PastHour_Imperial_UnitType,PrecipitationSummary_PastHour_Imperial_Value,PrecipitationSummary_PastHour_Metric_UnitType,PrecipitationSummary_PastHour_Metric_Value,PrecipitationSummary_Precipitation_Imperial_UnitType,PrecipitationSummary_Precipitation_Imperial_Value,PrecipitationSummary_Precipitation_Metric_UnitType,PrecipitationSummary_Precipitation_Metric_Value,Pressure_Imperial_UnitType,Pressure_Imperial_Value,Pressure_Metric_UnitType,Pressure_Metric_Value,RealFeelTemperatureShade_Imperial_UnitType,RealFeelTemperatureShade_Imperial_Value,RealFeelTemperatureShade_Metric_UnitType,RealFeelTemperatureShade_Metric_Value,RealFeelTemperature_Imperial_UnitType,RealFeelTemperature_Imperial_Value,RealFeelTemperature_Metric_UnitType,RealFeelTemperature_Metric_Value,RelativeHumidity,TemperatureSummary_Past12HourRange_Maximum_Imperial_UnitType,TemperatureSummary_Past12HourRange_Maximum_Imperial_Value,TemperatureSummary_Past12HourRange_Maximum_Metric_UnitType,TemperatureSummary_Past12HourRange_Maximum_Metric_Value,TemperatureSummary_Past12HourRange_Minimum_Imperial_UnitType,TemperatureSummary_Past12HourRange_Minimum_Imperial_Value,TemperatureSummary_Past12HourRange_Minimum_Metric_UnitType,TemperatureSummary_Past12HourRange_Minimum_Metric_Value,TemperatureSummary_Past24HourRange_Maximum_Imperial_UnitType,TemperatureSummary_Past24HourRange_Maximum_Imperial_Value,TemperatureSummary_Past24HourRange_Maximum_Metric_UnitType,TemperatureSummary_Past24HourRange_Maximum_Metric_Value,TemperatureSummary_Past24HourRange_Minimum_Imperial_UnitType,TemperatureSummary_Past24HourRange_Minimum_Imperial_Value,TemperatureSummary_Past24HourRange_Minimum_Metric_UnitType,TemperatureSummary_Past24HourRange_Minimum_Metric_Value,TemperatureSummary_Past6HourRange_Maximum_Imperial_UnitType,TemperatureSummary_Past6HourRange_Maximum_Imperial_Value,TemperatureSummary_Past6HourRange_Maximum_Metric_UnitType,TemperatureSummary_Past6HourRange_Maximum_Metric_Value,TemperatureSummary_Past6HourRange_Minimum_Imperial_UnitType,TemperatureSummary_Past6HourRange_Minimum_Imperial_Value,TemperatureSummary_Past6HourRange_Minimum_Metric_UnitType,TemperatureSummary_Past6HourRange_Minimum_Metric_Value,Temperature_Imperial_UnitType,Temperature_Imperial_Value,Temperature_Metric_UnitType,Temperature_Metric_Value,UVIndex,Visibility_Imperial_UnitType,Visibility_Imperial_Value,Visibility_Metric_UnitType,Visibility_Metric_Value,WeatherIcon,WetBulbTemperature_Imperial_UnitType,WetBulbTemperature_Imperial_Value,WetBulbTemperature_Metric_UnitType,WetBulbTemperature_Metric_Value,WindChillTemperature_Imperial_UnitType,WindChillTemperature_Imperial_Value,WindChillTemperature_Metric_UnitType,WindChillTemperature_Metric_Value,WindGust_Speed_Imperial_UnitType,WindGust_Speed_Imperial_Value,WindGust_Speed_Metric_UnitType,WindGust_Speed_Metric_Value,Wind_Direction_Degrees,Wind_Speed_Imperial_UnitType,Wind_Speed_Imperial_Value,Wind_Speed_Metric_UnitType,Wind_Speed_Metric_Value,host,url
accu_current,2022-03-02T11:00:00Z,18,34,17,1.1,0,26000,5,7925,90,18,23,17,-5,1646218380,33,18,2,17,1.1,1,0,3,0,1,0.02,3,0.5,1,0.09,3,2.2,1,0.19,3,4.8,1,0,3,0,1,0,3,0.1,1,0.01,3,0.3,1,0,3,0,1,0,3,0,12,30.03,14,1017,18,23,17,-5.2,18,26,17,-3.3,64,18,35,17,1.5,18,28,17,-2.3,18,36,17,2.4,18,28,17,-2.3,18,34,17,1.1,18,28,17,-2.3,18,34,17,1.1,2,2,10,6,16.1,6,18,30,17,-1.1,18,25,17,-3.9,9,12.7,7,20.4,315,9,12.7,7,20.4,ip-172-31-46-198,http://dataservice.accuweather.com/currentconditions/v1/184896?apikey=DjnEukvogGxb4BFLVoZWZ0ztAGkYKLu9&details=true
accu_current,2022-03-02T12:00:00Z,18,36,17,2.2,0,34000,5,10363,30,18,23,17,-5,1646222220,33,18,2,17,1.1,1,0,3,0,1,0.01,3,0.3,1,0.06,3,1.6,1,0.19,3,4.8,1,0,3,0,1,0,3,0,1,0,3,0.1,1,0,3,0,1,0,3,0,12,30.03,14,1017,18,25,17,-3.8,18,31,17,-0.7,60,18,36,17,2.2,18,28,17,-2.3,18,36,17,2.4,18,28,17,-2.3,18,36,17,2.2,18,28,17,-2.3,18,36,17,2.2,4,2,10,6,16.1,2,18,31,17,-0.4,18,27,17,-2.8,9,12.7,7,20.4,338,9,12.7,7,20.4,ip-172-31-46-198,http://dataservice.accuweather.com/currentconditions/v1/184896?apikey=DjnEukvogGxb4BFLVoZWZ0ztAGkYKLu9&details=true
accu_current,2022-03-02T13:00:00Z,18,36,17,2.2,0,33000,5,10058,30,18,21,17,-6.1,1646225820,31,18,2,17,1.1,1,0,3,0,1,0.01,3,0.3,1,0.04,3,1,1,0.19,3,4.7,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,12,30,14,1016,18,22,17,-5.6,18,26,17,-3.4,55,18,36,17,2.2,18,28,17,-2.3,18,36,17,2.4,18,28,17,-2.3,18,36,17,2.2,18,28,17,-2.3,18,36,17,2.2,3,2,10,6,16.1,2,18,31,17,-0.7,18,26,17,-3.3,9,17.3,7,27.8,338,9,17.3,7,27.8,ip-172-31-46-198,http://dataservice.accuweather.com/currentconditions/v1/184896?apikey=DjnEukvogGxb4BFLVoZWZ0ztAGkYKLu9&details=true
accu_current,2022-03-02T14:00:00Z,18,36,17,2.2,0,33500,5,10211,30,18,21,17,-6.1,1646229420,31,18,4,17,2.2,1,0,3,0,1,0.01,3,0.3,1,0.04,3,1,1,0.14,3,3.5,1,0,3,0,1,0,3,0,1,0,3,0.1,1,0,3,0,1,0,3,0,12,29.97,14,1015,18,24,17,-4.3,18,28,17,-2.5,55,18,39,17,3.7,18,30,17,-1.1,18,39,17,3.7,18,30,17,-1.1,18,39,17,3.7,18,34,17,1.3,18,36,17,2.2,2,2,10,6,16.1,2,18,31,17,-0.7,18,27,17,-2.8,9,13.8,7,22.2,338,9,13.8,7,22.2,ip-172-31-46-198,http://dataservice.accuweather.com/currentconditions/v1/184896?apikey=DjnEukvogGxb4BFLVoZWZ0ztAGkYKLu9&details=true
accu_current,2022-03-02T15:00:00Z,18,36,17,2.2,0,33300,5,10150,10,18,21,17,-6.1,1646233020,31,18,3,17,1.4,1,0,3,0,1,0,3,0.1,1,0.04,3,1,1,0.13,3,3.3,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,12,29.97,14,1015,18,25,17,-3.8,18,27,17,-2.6,55,18,39,17,3.7,18,30,17,-1.1,18,39,17,3.7,18,30,17,-1.1,18,39,17,3.7,18,36,17,2.2,18,36,17,2.2,1,2,10,6,16.1,1,18,31,17,-0.7,18,27,17,-2.8,9,12.7,7,20.4,338,9,12.7,7,20.4,ip-172-31-46-198,http://dataservice.accuweather.com/currentconditions/v1/184896?apikey=DjnEukvogGxb4BFLVoZWZ0ztAGkYKLu9&details=true
accu_current,2022-03-02T16:00:01Z,18,36,17,2.2,0,33400,5,10180,9,18,21,17,-6.1,1646236620,31,18,3,17,1.5,1,0,3,0,1,0,3,0.1,1,0.04,3,1,1,0.09,3,2.2,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,12,29.97,14,1015,18,27,17,-2.8,18,27,17,-2.8,55,18,39,17,3.7,18,30,17,-1.1,18,39,17,3.7,18,30,17,-1.1,18,39,17,3.7,18,36,17,2.2,18,36,17,2.2,1,2,10,6,16.1,1,18,31,17,-0.7,18,28,17,-2.2,9,11.5,7,18.5,338,9,11.5,7,18.5,ip-172-31-46-198,http://dataservice.accuweather.com/currentconditions/v1/184896?apikey=DjnEukvogGxb4BFLVoZWZ0ztAGkYKLu9&details=true
accu_current,2022-03-02T17:00:00Z,18,34,17,1.1,0,33300,5,10150,10,18,21,17,-6.1,1646240220,31,18,0,17,-0.1,1,0,3,0,1,0,3,0.1,1,0.02,3,0.5,1,0.09,3,2.2,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,12,29.97,14,1015,18,29,17,-1.7,18,29,17,-1.7,59,18,39,17,3.7,18,32,17,-0.3,18,39,17,3.7,18,30,17,-1.1,18,37,17,2.9,18,34,17,1.1,18,34,17,1.1,0,2,10,6,16.1,33,18,30,17,-1.4,18,28,17,-2.2,9,6.9,7,11.1,338,9,6.9,7,11.1,ip-172-31-46-198,http://dataservice.accuweather.com/currentconditions/v1/184896?apikey=DjnEukvogGxb4BFLVoZWZ0ztAGkYKLu9&details=true
accu_current,2022-03-02T18:00:00Z,18,32,17,0,0,33400,5,10180,0,18,21,17,-6.1,1646243880,31,18,-1,17,-0.6,1,0,3,0,1,0,3,0,1,0.01,3,0.3,1,0.06,3,1.6,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,12,29.97,14,1015,18,27,17,-2.9,18,27,17,-2.9,64,18,39,17,3.7,18,32,17,-0.3,18,39,17,3.7,18,30,17,-1.1,18,37,17,2.9,18,32,17,0,18,32,17,0,0,2,10,6,16.1,33,18,28,17,-2.1,18,25,17,-3.9,9,6.9,7,11.1,315,9,6.9,7,11.1,ip-172-31-46-198,http://dataservice.accuweather.com/currentconditions/v1/184896?apikey=DjnEukvogGxb4BFLVoZWZ0ztAGkYKLu9&details=true
accu_current,2022-03-02T19:00:00Z,18,30,17,-1.1,0,33300,5,10150,11,18,21,17,-6.1,1646247480,31,18,0,17,-0.2,1,0,3,0,1,0,3,0,1,0.01,3,0.3,1,0.04,3,1,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,12,29.97,14,1015,18,31,17,-0.7,18,31,17,-0.7,69,18,39,17,3.7,18,30,17,-1.1,18,39,17,3.7,18,30,17,-1.1,18,37,17,2.9,18,30,17,-1.1,18,30,17,-1.1,0,2,10,6,16.1,34,18,27,17,-2.8,18,27,17,-2.8,9,3.5,7,5.6,0,9,3.5,7,5.6,ip-172-31-46-198,http://dataservice.accuweather.com/currentconditions/v1/184896?apikey=DjnEukvogGxb4BFLVoZWZ0ztAGkYKLu9&details=true
accu_current,2022-03-02T20:00:00Z,18,28,17,-2.2,0,33400,5,10180,10,18,19,17,-7.2,1646251020,30,18,-5,17,-2.7,1,0,3,0,1,0,3,0,1,0.01,3,0.3,1,0.04,3,1,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,12,29.97,14,1015,18,32,17,0,18,32,17,0,68,18,39,17,3.7,18,28,17,-2.5,18,39,17,3.7,18,28,17,-2.5,18,37,17,2.9,18,28,17,-2.5,18,28,17,-2.2,0,2,10,6,16.1,33,18,25,17,-3.9,18,28,17,-2.2,9,1.2,7,1.9,0,9,1.2,7,1.9,ip-172-31-46-198,http://dataservice.accuweather.com/currentconditions/v1/184896?apikey=DjnEukvogGxb4BFLVoZWZ0ztAGkYKLu9&details=true
accu_current,2022-03-02T21:00:00Z,18,28,17,-2.2,0,33300,5,10150,5,18,19,17,-7.2,1646254680,30,18,-5,17,-2.7,1,0,3,0,1,0,3,0,1,0,3,0.1,1,0.04,3,1,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,12,29.97,14,1015,18,29,17,-1.8,18,29,17,-1.8,68,18,39,17,3.7,18,28,17,-2.2,18,39,17,3.7,18,28,17,-2.2,18,37,17,2.6,18,28,17,-2.2,18,28,17,-2.2,0,2,10,6,16.1,33,18,25,17,-3.9,18,25,17,-3.9,9,3.5,7,5.6,0,9,3.5,7,5.6,ip-172-31-46-198,http://dataservice.accuweather.com/currentconditions/v1/184896?apikey=DjnEukvogGxb4BFLVoZWZ0ztAGkYKLu9&details=true
accu_current,2022-03-02T22:00:00Z,18,27,17,-2.8,0,33400,5,10180,6,18,19,17,-7.2,1646258220,30,18,-4,17,-2.5,1,0,3,0,1,0,3,0,1,0,3,0.1,1,0.04,3,1,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,12,29.97,14,1015,18,26,17,-3.5,18,26,17,-3.5,74,18,39,17,3.7,18,27,17,-2.8,18,39,17,3.7,18,27,17,-2.8,18,35,17,1.9,18,27,17,-2.8,18,27,17,-2.8,0,2,10,6,16.1,33,18,24,17,-4.2,18,21,17,-6.1,9,4.6,7,7.4,0,9,4.6,7,7.4,ip-172-31-46-198,http://dataservice.accuweather.com/currentconditions/v1/184896?apikey=DjnEukvogGxb4BFLVoZWZ0ztAGkYKLu9&details=true
accu_current,2022-03-02T23:00:00Z,18,27,17,-2.8,0,33300,5,10150,10,18,19,17,-7.2,1646261820,30,18,-7,17,-4,1,0,3,0,1,0,3,0,1,0,3,0.1,1,0.02,3,0.5,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,12,29.97,14,1015,18,26,17,-3.5,18,26,17,-3.5,74,18,37,17,2.9,18,26,17,-3.3,18,39,17,3.7,18,26,17,-3.3,18,33,17,0.6,18,26,17,-3.3,18,27,17,-2.8,0,2,10,6,16.1,33,18,24,17,-4.2,18,21,17,-6.1,9,4.6,7,7.4,315,9,4.6,7,7.4,ip-172-31-46-198,http://dataservice.accuweather.com/currentconditions/v1/184896?apikey=DjnEukvogGxb4BFLVoZWZ0ztAGkYKLu9&details=true
accu_current,2022-03-03T00:00:01Z,18,28,17,-2.2,0,26000,5,7925,10,18,19,17,-7.2,1646265480,30,18,-5,17,-2.7,1,0,3,0,1,0,3,0,1,0,3,0,1,0.01,3,0.3,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,12,29.97,14,1015,18,27,17,-3,18,27,17,-3,68,18,37,17,2.9,18,25,17,-4,18,39,17,3.7,18,25,17,-4,18,31,17,-0.8,18,25,17,-4,18,28,17,-2.2,0,2,10,6,16.1,33,18,25,17,-3.9,18,22,17,-5.6,9,4.6,7,7.4,0,9,4.6,7,7.4,ip-172-31-46-198,http://dataservice.accuweather.com/currentconditions/v1/184896?apikey=DjnEukvogGxb4BFLVoZWZ0ztAGkYKLu9&details=true
accu_current,2022-03-03T01:00:00Z,18,28,17,-2.2,0,26000,5,7925,10,18,19,17,-7.2,1646269080,30,18,-4,17,-2.3,1,0,3,0,1,0,3,0,1,0,3,0,1,0.01,3,0.3,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,12,29.97,14,1015,18,24,17,-4.2,18,24,17,-4.2,68,18,37,17,2.9,18,25,17,-4.1,18,39,17,3.7,18,25,17,-4.1,18,30,17,-1,18,25,17,-4.1,18,28,17,-2.2,0,2,10,6,16.1,33,18,25,17,-3.9,18,21,17,-6.1,9,5.8,7,9.3,0,9,5.8,7,9.3,ip-172-31-46-198,http://dataservice.accuweather.com/currentconditions/v1/184896?apikey=DjnEukvogGxb4BFLVoZWZ0ztAGkYKLu9&details=true
accu_current,2022-03-03T02:00:00Z,18,28,17,-2.2,0,34000,5,10363,10,18,19,17,-7.2,1646272680,30,18,-5,17,-2.6,1,0,3,0,1,0,3,0,1,0,3,0,1,0.01,3,0.3,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,12,29.97,14,1015,18,19,17,-7.2,18,19,17,-7.2,68,18,37,17,2.9,18,25,17,-4.1,18,39,17,3.7,18,25,17,-4.1,18,30,17,-1.3,18,25,17,-4.1,18,28,17,-2.2,0,2,10,6,16.1,33,18,25,17,-3.9,18,19,17,-7.2,9,9.2,7,14.8,338,9,9.2,7,14.8,ip-172-31-46-198,http://dataservice.accuweather.com/currentconditions/v1/184896?apikey=DjnEukvogGxb4BFLVoZWZ0ztAGkYKLu9&details=true
accu_current,2022-03-03T03:00:00Z,18,27,17,-2.8,0,26000,5,7925,10,18,19,17,-7.2,1646276220,30,18,-8,17,-4.2,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0.1,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,12,29.97,14,1015,18,28,17,-2.4,18,28,17,-2.4,74,18,37,17,2.6,18,25,17,-4.1,18,39,17,3.7,18,25,17,-4.1,18,27,17,-2.5,18,25,17,-4.1,18,27,17,-2.8,0,2,10,6,16.1,33,18,24,17,-4.2,18,24,17,-4.4,9,3.5,7,5.6,0,9,3.5,7,5.6,ip-172-31-46-198,http://dataservice.accuweather.com/currentconditions/v1/184896?apikey=DjnEukvogGxb4BFLVoZWZ0ztAGkYKLu9&details=true
accu_current,2022-03-03T04:00:00Z,18,27,17,-2.8,0,34000,5,10363,9,18,19,17,-7.2,1646279820,30,18,-3,17,-1.7,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0.1,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,12,29.97,14,1015,18,23,17,-4.8,18,23,17,-4.8,74,18,35,17,1.9,18,25,17,-4.1,18,39,17,3.7,18,25,17,-4.1,18,27,17,-2.8,18,25,17,-4.1,18,27,17,-2.8,0,2,10,6,16.1,33,18,24,17,-4.2,18,20,17,-6.7,9,5.8,7,9.3,338,9,5.8,7,9.3,ip-172-31-46-198,http://dataservice.accuweather.com/currentconditions/v1/184896?apikey=DjnEukvogGxb4BFLVoZWZ0ztAGkYKLu9&details=true
accu_current,2022-03-03T05:00:00Z,18,27,17,-2.8,0,33000,5,10058,10,18,19,17,-7.2,1646283420,30,18,-6,17,-3.2,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0.1,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,12,29.97,14,1015,18,18,17,-7.8,18,18,17,-7.8,74,18,33,17,0.6,18,25,17,-4.1,18,39,17,3.7,18,25,17,-4.1,18,27,17,-2.8,18,25,17,-4.1,18,27,17,-2.8,0,2,10,6,16.1,33,18,24,17,-4.2,18,18,17,-7.8,9,9.2,7,14.8,315,9,9.2,7,14.8,ip-172-31-46-198,http://dataservice.accuweather.com/currentconditions/v1/184896?apikey=DjnEukvogGxb4BFLVoZWZ0ztAGkYKLu9&details=true
accu_current,2022-03-03T06:00:00Z,18,25,17,-3.9,0,33500,5,10211,10,18,19,17,-7.2,1646287020,30,18,-6,17,-3.6,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,12,29.97,14,1015,18,22,17,-5.3,18,22,17,-5.3,79,18,31,17,-0.8,18,25,17,-4.1,18,39,17,3.7,18,25,17,-4.1,18,26,17,-3.5,18,25,17,-4.1,18,25,17,-3.9,1,2,10,6,16.1,1,18,23,17,-4.8,18,18,17,-7.8,9,5.8,7,9.3,338,9,5.8,7,9.3,ip-172-31-46-198,http://dataservice.accuweather.com/currentconditions/v1/184896?apikey=DjnEukvogGxb4BFLVoZWZ0ztAGkYKLu9&details=true
accu_current,2022-03-03T07:00:00Z,18,27,17,-2.8,0,33300,5,10150,0,18,19,17,-7.2,1646290620,30,18,-1,17,-0.6,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,12,29.97,14,1015,18,33,17,0.3,18,36,17,2.3,74,18,30,17,-1,18,25,17,-4.1,18,39,17,3.7,18,25,17,-4.1,18,27,17,-2.8,18,25,17,-4.1,18,27,17,-2.8,1,2,10,6,16.1,1,18,24,17,-4.2,18,27,17,-2.8,9,0,7,0,0,9,0,7,0,ip-172-31-46-198,http://dataservice.accuweather.com/currentconditions/v1/184896?apikey=DjnEukvogGxb4BFLVoZWZ0ztAGkYKLu9&details=true
accu_current,2022-03-03T08:00:00Z,18,32,17,0,0,30000,5,9144,0,18,19,17,-7.2,1646294220,30,18,2,17,1.1,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,12,30,14,1016,18,27,17,-2.9,18,32,17,-0.2,59,18,32,17,0,18,25,17,-4.1,18,39,17,3.7,18,25,17,-4.1,18,32,17,0,18,25,17,-3.8,18,32,17,0,2,2,10,6,16.1,1,18,28,17,-2.4,18,25,17,-3.9,9,6.9,7,11.1,0,9,6.9,7,11.1,ip-172-31-46-198,http://dataservice.accuweather.com/currentconditions/v1/184896?apikey=DjnEukvogGxb4BFLVoZWZ0ztAGkYKLu9&details=true
accu_current,2022-03-03T09:00:00Z,18,34,17,1.1,0,34000,5,10363,11,18,19,17,-7.2,1646297820,30,18,4,17,2.2,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,12,30,14,1016,18,25,17,-4,18,30,17,-1,55,18,34,17,1.1,18,25,17,-4.1,18,39,17,3.7,18,25,17,-4.1,18,34,17,1.1,18,25,17,-3.8,18,34,17,1.1,3,2,10,6,16.1,2,18,29,17,-1.7,18,26,17,-3.3,9,10.4,7,16.7,338,9,10.4,7,16.7,ip-172-31-46-198,http://dataservice.accuweather.com/currentconditions/v1/184896?apikey=DjnEukvogGxb4BFLVoZWZ0ztAGkYKLu9&details=true
accu_current,2022-03-03T10:00:00Z,18,37,17,2.8,0,33000,5,10058,10,18,19,17,-7.2,1646301480,30,18,5,17,2.8,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,12,30,14,1016,18,30,17,-1.3,18,36,17,2.3,48,18,37,17,2.8,18,25,17,-4.1,18,39,17,3.7,18,25,17,-4.1,18,37,17,2.8,18,25,17,-3.8,18,37,17,2.8,4,2,10,6,16.1,1,18,31,17,-0.7,18,30,17,-1.1,9,9.2,7,14.8,0,9,9.2,7,14.8,ip-172-31-46-198,http://dataservice.accuweather.com/currentconditions/v1/184896?apikey=DjnEukvogGxb4BFLVoZWZ0ztAGkYKLu9&details=true
accu_current,2022-03-03T11:00:00Z,18,39,17,3.9,0,33500,5,10211,10,18,18,17,-7.8,1646305020,29,18,5,17,2.8,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,12,30,14,1016,18,32,17,0,18,39,17,3.8,41,18,39,17,3.9,18,25,17,-4.1,18,39,17,3.9,18,25,17,-4.1,18,39,17,3.9,18,25,17,-3.8,18,39,17,3.9,4,2,10,6,16.1,1,18,32,17,-0.2,18,33,17,0.6,9,9.2,7,14.8,315,9,9.2,7,14.8,ip-172-31-46-198,http://dataservice.accuweather.com/currentconditions/v1/184896?apikey=DjnEukvogGxb4BFLVoZWZ0ztAGkYKLu9&details=true
accu_current,2022-03-03T12:00:00Z,18,42,17,5.6,0,33300,5,10150,10,18,19,17,-7.2,1646308680,30,18,5,17,2.8,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,12,30,14,1016,18,35,17,1.9,18,42,17,5.7,41,18,41,17,5,18,25,17,-4.1,18,41,17,5,18,25,17,-4.1,18,41,17,5,18,26,17,-3.4,18,41,17,5,4,2,10,6,16.1,1,18,33,17,0.6,18,36,17,2.2,9,8.1,7,13,0,9,8.1,7,13,ip-172-31-46-198,http://dataservice.accuweather.com/currentconditions/v1/184896?apikey=DjnEukvogGxb4BFLVoZWZ0ztAGkYKLu9&details=true
accu_current,2022-03-03T13:00:00Z,18,42,17,5.6,0,33400,5,10180,30,18,19,17,-7.2,1646312280,30,18,5,17,2.8,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,12,29.97,14,1015,18,34,17,1.3,18,40,17,4.2,41,18,41,17,5,18,25,17,-3.8,18,41,17,5,18,25,17,-4.1,18,41,17,5,18,26,17,-3.4,18,41,17,5,3,2,10,6,16.1,2,18,33,17,0.6,18,35,17,1.7,9,9.2,7,14.8,0,9,9.2,7,14.8,ip-172-31-46-198,http://dataservice.accuweather.com/currentconditions/v1/184896?apikey=DjnEukvogGxb4BFLVoZWZ0ztAGkYKLu9&details=true
accu_current,2022-03-03T14:00:00Z,18,43,17,6.1,0,33300,5,10150,11,18,16,17,-8.9,1646315880,28,18,7,17,3.9,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,12,29.94,14,1014,18,40,17,4.7,18,45,17,7.3,33,18,43,17,6.3,18,25,17,-3.8,18,43,17,6.3,18,25,17,-4.1,18,43,17,6.3,18,33,17,0.5,18,43,17,6.1,2,2,10,6,16.1,2,18,34,17,0.8,18,39,17,3.9,9,5.8,7,9.3,0,9,5.8,7,9.3,ip-172-31-46-198,http://dataservice.accuweather.com/currentconditions/v1/184896?apikey=DjnEukvogGxb4BFLVoZWZ0ztAGkYKLu9&details=true
accu_current,2022-03-03T15:00:00Z,18,43,17,6.1,0,33400,5,10180,10,18,16,17,-8.9,1646319480,28,18,7,17,3.9,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,12,29.94,14,1014,18,40,17,4.7,18,44,17,6.4,33,18,44,17,6.8,18,25,17,-3.8,18,44,17,6.8,18,25,17,-4.1,18,44,17,6.8,18,35,17,1.7,18,43,17,6.1,1,2,10,6,16.1,1,18,34,17,0.8,18,39,17,3.9,9,5.8,7,9.3,0,9,5.8,7,9.3,ip-172-31-46-198,http://dataservice.accuweather.com/currentconditions/v1/184896?apikey=DjnEukvogGxb4BFLVoZWZ0ztAGkYKLu9&details=true
